Original,Edited,Title,Genre,Author,URL
,"Nhớ ai mà biết nói cùng ai
Rằng chữ đồng ta quyết một hai.
Hoa liễu vui đâu mình dễ khéo,
Non sông dành giả nợ còn dài.
Chén tình dầu nhẫn lâu mà nhạt
Giải ước nguyền âu thắm chẳng phai.
Đầy đoạ duyên trần thôi đã định,
Xương giang duềnh để ngắm tương lai.","Tốn Phong đắc mộng chí dữ ngã khán nhân thuật ngâm, tịnh ký",Thất ngôn bát cú,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/T%E1%BB%91n-Phong-%C4%91%E1%BA%AFc-m%E1%BB%99ng-ch%C3%AD-d%E1%BB%AF-ng%C3%A3-kh%C3%A1n-nh%C3%A2n-thu%E1%BA%ADt-ng%C3%A2m-t%E1%BB%8Bnh-k%C3%BD/poem-uJ1W1LdJ5j28UhDMfaaAQw
,"Kiếp này chẳng gặp nữa thì liều,
Những chắc trăm năm há bấy nhiêu.
Nghĩ lại huống đau cho phận bạc,
Nói ra thêm nhẹ với thân bèo.
Chén thề thủa nọ tay còn dính,
Món tóc thời xưa cánh vẫn đeo.
Được lứa tài tình cho xứng đáng,
Nghìn non muôn nước cũng tìm theo.",Hoạ Tốn Phong nguyên vận,Thất ngôn bát cú,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/Ho%E1%BA%A1-T%E1%BB%91n-Phong-nguy%C3%AAn-v%E1%BA%ADn/poem-0l8gWZdTEJYnSKebv-JH0A
,"Nhà xuân từ được bén hơi xuân,
Nửa khắc vàng xem trọng mấy cân.
Trót hẹn nhớ cho đành một kiếp,
Nặng nề quên cả đến trăm thân.
Cạn dòng Tô thuỷ còn duyên nợ,
Đầy giọt Hoàng giang những ái ân.
Nồng nhạt mặc dù đâu nhẽ dám,
Tất son này vẫn thắm mười phân.",Hoàng giang ngộ hữu hỉ phú,Thất ngôn bát cú,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/Ho%C3%A0ng-giang-ng%E1%BB%99-h%E1%BB%AFu-h%E1%BB%89-ph%C3%BA/poem-Bbmj_n1RM6SFuct8dIFbxQ
,"Mười mấy năm trời một chữ tình,
Duyên tơ này đã sẵn đâu đành.
Mái mây cắt nửa nguyền phu phát,
Giọt máu đầy hai chén tử sinh.
Một kiếp đã thề cùng dạ thắm,
Trăm năm đừng phụ với đầu xanh.
Mai sau lòng chẳng như lời nữa,
Dao búa nguyền xin luỵ đến mình.",Thệ viết hữu cảm,Thất ngôn bát cú,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/Th%E1%BB%87-vi%E1%BA%BFt-h%E1%BB%AFu-c%E1%BA%A3m/poem-b3r5tHczSbI6VbTXSS1VRw
,"Con bóng đi về chốc bấy nay,
Chữ duyên nào đã chắc trong tay.
Nghĩ cùng thế sự lòng như đốt,
Trông suốt nhân tình dạ muốn say.
Muôn kiếp biết là duyên trọn vẹn,
Một đời riêng mấy kiếp chua cay.
Nỗi mình nỗi bạn dường bao nả,
Dám hỏi han đâu những cớ này.",Tự thán kỳ 1,Thất ngôn bát cú,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/T%E1%BB%B1-th%C3%A1n-k%E1%BB%B3-1/poem-4yXqSXnGQsYaLTH0Ug2N-A
,"Lẩn thẩn đi về mấy độ nay,
Vì đâu đeo đẳng với nơi vầy.
Ấm trà tiêu khát còn nghe giọng,
Chén rượu mừng xuân dạ thấy say.
Điểm lữ trông chừng mây đạm nhạt,
Dòng thu xem cỡ nước vơi đầy.
Thương ai hẳn lại thương lòng lắc,
Này nợ này duyên những thế này.",Tự thán kỳ 2,Thất ngôn bát cú,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/T%E1%BB%B1-th%C3%A1n-k%E1%BB%B3-2/poem-NN_ngUHMBMlm6lpXHTRSng
,"Người về người ở khéo buồn sao,
Tức tối mình thay biết lẽ nào.
Tơ tóc lời kia còn nữa hết,
Đá vàng lòng nọ xiết là bao.
Nổi cơn riêng giận ngày giời ngắn,
Mỏi mắt chờ xem bóng nguyệt cao.
Sớm biết lẽ giời lý có hợp,
Thì mười năm trước bận chi nao.","Lưu biệt thời tại An Quảng, An Hưng ngụ thứ",Thất ngôn bát cú,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/L%C6%B0u-bi%E1%BB%87t-th%E1%BB%9Di-t%E1%BA%A1i-An-Qu%E1%BA%A3ng-An-H%C6%B0ng-ng%E1%BB%A5-th%E1%BB%A9/poem-Xpd-xF4EtXyDP0LAfO0TqA
,"Khấp khểnh đường mây bước lại dừng,
Là duyên là nợ phải hay chăng.
Vịn hoa khéo kẻo lay cành gấm,
Vục nước xem mà động bóng giăng.
Lòng nọ chớ rằng mây nhạt nhạt,
Lời kia này đã núi giăng giăng.
Với nhau tình nghĩa sao là trọn,
Chớ thói lưng voi cỡ nước Đằng.",Bạch Đằng giang tặng biệt,Thất ngôn bát cú,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/B%E1%BA%A1ch-%C4%90%E1%BA%B1ng-giang-t%E1%BA%B7ng-bi%E1%BB%87t/poem-aGqm_MBLIOMZMeQr7NxBVQ
,"Chữ giao nguyền với mấy năm tròn,
Xe nón tình kia mãi mãi còn.
Chẳng biết dạ người đen tựa mực,
Sao hay lòng khách thắm như son.
Còn tai chữa vãng lời vàng ngọc,
Có mắt càng xem mặt nước non.
Chớ trách chúa xuân lòng mỏi mệt,
Mận đào được thế tiếng công môn?",Chí Hiên tặng kỳ 1,Thất ngôn bát cú,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/Ch%C3%AD-Hi%C3%AAn-t%E1%BA%B7ng-k%E1%BB%B3-1/poem-KA6I6LbWxr5VFMivMdqx6g
,"Rủi may nào sá nghĩ cùng thông, 
Chưa dễ tri âm tỏ nỗi lòng. 
Ra Bắc phen này mong nỗi việc. 
Vào Nam ngẫm trước cũng hoài công. 
Bạn tao năm hết mâm trà lạt, 
Quán khách canh chày mảnh áo mong. 
Gớm nhẽ trông ra mù khói bể, 
Nguyệt đường bao nả thấy gương trong.",Chí Hiên tặng kỳ 2,Thất ngôn bát cú,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/Ch%C3%AD-Hi%C3%AAn-t%E1%BA%B7ng-k%E1%BB%B3-2/poem-qnN9NRpYDIxr565nZX7Gjw
,"Khúc Hoàng tay Nguyệt còn chờ dạy,
Cánh phượng đường mây đã vội chi.
Chua xót lòng xem lời để lại,
Hững hờ duyên bấy bước ra đi,
Thử vàng đá nọ treo tầng giá,
Phong gấm hoa kia nở có thì,
Đào thắm mận xanh còn thú lắm,
Xuân ơi đành nỡ dứt ra về.",Hoạ Thanh Liên nguyên vận,Thất ngôn bát cú,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/Ho%E1%BA%A1-Thanh-Li%C3%AAn-nguy%C3%AAn-v%E1%BA%ADn/poem-liEaWTA0Cy8x8HmvZ4f24Q
,"Nghiêm thẳm hầu môn biết mấy trùng,
May chăng khôn lẽ dám pha xông.
Mấy hàng chữ mực châu lai láng,
Một mảnh tờ mây ý mộng mong.
Buông thả luống e khơi ngọn nước.
Gửi trao còn ngại mỏi vai hồng.
Người tiên ví chẳng soi trần thế,
Cậy có vầng xanh tỏ tấm lòng.",Nhân tặng,Thất ngôn bát cú,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/Nh%C3%A2n-t%E1%BA%B7ng/poem-puFxPG4sKTgIKto0oGyOvw
,"Ba sinh tự hẹn nghĩa non vàng,
Man mác lòng riêng lại ngỡ càng.
Lối bước đèo mây đành chẳng đã,
Mảnh nguyền hương lửa ngỡ lên đường.
Nước non lời nọ nào chuông chắn,
Trăng gió lòng kia mãi chán chường.
Đày đoạ thân này thôi chẳng tiếc.
Thương sao cho trọn tấm lòng thương.",Tưởng đáo nhân tình minh nhiên há lệ nhân nhi tẩu bút phụng trình,Thất ngôn bát cú,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/T%C6%B0%E1%BB%9Fng-%C4%91%C3%A1o-nh%C3%A2n-t%C3%ACnh-minh-nhi%C3%AAn-h%C3%A1-l%E1%BB%87-nh%C3%A2n-nhi-t%E1%BA%A9u-b%C3%BAt-ph%E1%BB%A5ng-tr%C3%ACnh/poem-p_q6j90f7RpcAcdalYsFTg
,"E lệ đàn tao dám cất cờ.
Phong tình chước ấy đã hay chưa.
Đem lời vàng ngọc gieo nên tiếng,
Sẻ nợ tang bồng giả với thơ,
Gặp gỡ cũng là trong bốn bể,
Phao tung kẻo thẹn trước nghìn xưa.
Sau này dầu có bao nhiêu nữa.
Dầu có bao nhiêu mặc bấy giờ.",Dữ Sơn Nam Thượng Hiệp trấn quan Trần Hầu xướng hoạ kỳ 1,Thất ngôn bát cú,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/D%E1%BB%AF-S%C6%A1n-Nam-Th%C6%B0%E1%BB%A3ng-Hi%E1%BB%87p-tr%E1%BA%A5n-quan-Tr%E1%BA%A7n-H%E1%BA%A7u-x%C6%B0%E1%BB%9Bng-ho%E1%BA%A1-k%E1%BB%B3-1/poem-9_EYLHPhGNsxEx2RMmw0zA
,"Thắc mắc sầu riêng khó giở ra,
Đêm tàn khêu mãi thấy thêm hoa.
Muốn về nhưng có về sao đến,
Biết nói song le nói được mà.
Sông bắc trông chừng chênh bóng thỏ,
Lầu nam nghe đã trống canh gà.
Trăm năm gặp gỡ là bao nả,
Thắc mắc sầu riêng khó giở ra.",Dữ Sơn Nam Thượng Hiệp trấn quan Trần Hầu xướng hoạ kỳ 2,Thất ngôn bát cú,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/D%E1%BB%AF-S%C6%A1n-Nam-Th%C6%B0%E1%BB%A3ng-Hi%E1%BB%87p-tr%E1%BA%A5n-quan-Tr%E1%BA%A7n-H%E1%BA%A7u-x%C6%B0%E1%BB%9Bng-ho%E1%BA%A1-k%E1%BB%B3-2/poem-cTYP5us2-o5BvrwTKSFJug
,"Đàn tao từng mấy mặt treo cờ,
Thua được lần nhau phải thế chưa.
Tả hận phấn son cùng chén rượu,
Ngưng duyên bèo lạc với dòng thơ.
Non cao bể rộng vâng lời cả,
Nước chảy hoa trôi vẫn ý xưa,
Còn nợ trần gian còn phải trả,
Dẫu bao giờ hết liệu bây giờ.",Dữ Sơn Nam Thượng Hiệp trấn quan Trần Hầu xướng hoạ kỳ 4,Thất ngôn bát cú,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/D%E1%BB%AF-S%C6%A1n-Nam-Th%C6%B0%E1%BB%A3ng-Hi%E1%BB%87p-tr%E1%BA%A5n-quan-Tr%E1%BA%A7n-H%E1%BA%A7u-x%C6%B0%E1%BB%9Bng-ho%E1%BA%A1-k%E1%BB%B3-4/poem-lurJ4E9Do5UiGGsPVMug9g
,"韓名久仰喜相逢，
近接光儀日正冬。
厚意未交知水淡，
情懷初飲覺醇濃。
吾州聲氣還相尚，
我輩才情正所鍾。
握手談心君莫怪，
陸江一去水千重。",Dữ Sơn Nam Thượng Hiệp trấn quan Trần Hầu xướng hoạ kỳ 5,Chữ Hán,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/D%E1%BB%AF-S%C6%A1n-Nam-Th%C6%B0%E1%BB%A3ng-Hi%E1%BB%87p-tr%E1%BA%A5n-quan-Tr%E1%BA%A7n-H%E1%BA%A7u-x%C6%B0%E1%BB%9Bng-ho%E1%BA%A1-k%E1%BB%B3-5/poem-ADUUyqWYAkKSoljDcPCgHQ
,"萍水相逢月下樽，
剛腸片片屬難言。
挑琴有意鳴凰唱，
遶樹無端語鵲喧。
誰贖笳聲歸漢闕，
自羞蓮步出胡門。
半筵別後情多少，
脈脈空離倩女魂。",Dữ Sơn Nam Thượng Hiệp trấn quan Trần Hầu xướng hoạ kỳ 6,Chữ Hán,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/D%E1%BB%AF-S%C6%A1n-Nam-Th%C6%B0%E1%BB%A3ng-Hi%E1%BB%87p-tr%E1%BA%A5n-quan-Tr%E1%BA%A7n-H%E1%BA%A7u-x%C6%B0%E1%BB%9Bng-ho%E1%BA%A1-k%E1%BB%B3-6/poem-HFkCK1vP4elAdvAy9bFjKw
,"愧無才調使人驚，
十載風塵慣耳鈴。
已是臨枰知敵手，
莫須敲月苦殫精。
為輪為彈隨遭遇，
誰鳳誰鶯任賦生。
造物於人何苟惜，
明珠休向暗中呈。",Dữ Sơn Nam Thượng Hiệp trấn quan Trần Hầu xướng hoạ kỳ 7,Chữ Hán,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/D%E1%BB%AF-S%C6%A1n-Nam-Th%C6%B0%E1%BB%A3ng-Hi%E1%BB%87p-tr%E1%BA%A5n-quan-Tr%E1%BA%A7n-H%E1%BA%A7u-x%C6%B0%E1%BB%9Bng-ho%E1%BA%A1-k%E1%BB%B3-7/poem-YrTkm4nL7Sx1WZe2Thi24A
,"磨滅聰明減見聆，
塞茅心竅剩如莛。
只緣隨分急奔走，
未得放懷齊辱榮。
頭上雪霜神亦倦，
吻餘糟粕味非馨。
憐鄉情種痴於我，
剪盡寒燈不厭賡。",Dữ Sơn Nam Thượng Hiệp trấn quan Trần Hầu xướng hoạ kỳ 8,Chữ Hán,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/D%E1%BB%AF-S%C6%A1n-Nam-Th%C6%B0%E1%BB%A3ng-Hi%E1%BB%87p-tr%E1%BA%A5n-quan-Tr%E1%BA%A7n-H%E1%BA%A7u-x%C6%B0%E1%BB%9Bng-ho%E1%BA%A1-k%E1%BB%B3-8/poem--pRGj_Ib8h439EIC2_LdOw
,"Hẹn thu hẹn nguyệt luống ăn năn,
Cái kiếp phù sinh những nợ nần.
Cửa viện xuân về hoa mát mẻ,
Đài trang mây náu nguyệt băn khoăn.
Duyềnh xanh nước chảy tin lai láng,
Lá thăm thơ gieo bút ngại ngầm.
Son phấn dám đâu so ngọn bút,
Mượn tay thi tướng nhắc đồng cân.",Xuân Hương tặng hiệp quận,Thất ngôn bát cú,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/Xu%C3%A2n-H%C6%B0%C6%A1ng-t%E1%BA%B7ng-hi%E1%BB%87p-qu%E1%BA%ADn/poem-n3HoWGCCvnjYuQsu16R_Uw
,"泥濘尚識高深處，
莫怪英雄兩手摸。",Bùn bắn lên đồ,Chữ Hán,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/B%C3%B9n-b%E1%BA%AFn-l%C3%AAn-%C4%91%E1%BB%93/poem-Mqqpnrkq0VVM2zxDVX7Lyw
,"Ngõ ngay thăm thẳm tới nhà ông,
Giếng tót thanh thơiCó giếng xinh thay rấtgiếng lạ lùng.
Cầu trắng phau phau haiđôi ván ghép,
Nước trong leo lẻo một dòng thông.
Cỏ gà lún phún leo quanh mépchung quanh mọc,
Cá diếc le te lội giữa dòng.
GiếngĐôi ấy thanh tân ai đãvídám biết,
Đố ai dámThư sinh xin thả nạcá rồng rồng.",Cái giếng,Thất ngôn bát cú,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/C%C3%A1i-gi%E1%BA%BFng/poem-5WU0JYE6d0eF_SKj52Z2cA
,"CanhĐêm khuya văng vẳng trống canh dồn,
Trơ cái hồng nhan mấy nước non.
Chén rượu hương đưa say lại tỉnh,
Vầng trăng bóng xế khuyết chưa tròn.
Xiên ngang mặt đất rêu từng đám,
Đâm toạc chân mây đá mấy chòmmột hòn.
Ngán nỗi xuân đi xuân lại lại,
MảnhMối tình son trẻ tísan sẻ thí con con.",Canh khuya,Thất ngôn bát cú,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/Canh-khuya/poem-WqbSiQ5AjB9VSXdUalvLCg
,"Tối ba mươi, khép cánh kiền khôn, ních chặt lại kẻo Ma vương đưa quỷ tới;
Sáng mồng một, lỏng then tạo hoá, mở toang ra cho Thiếu nữ rước xuân vào.",Câu đối Tết: Tối ba mươi - Sáng mồng một,Câu đối,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/C%C3%A2u-%C4%91%E1%BB%91i-T%E1%BA%BFt-T%E1%BB%91i-ba-m%C6%B0%C6%A1i-S%C3%A1ng-m%E1%BB%93ng-m%E1%BB%99t/poem-bzLYQ1uh8FRB-k7OS9eDQg
,"Chẳng phải Ngô mà chẳng phải ta,
Đầu thì trọc lốc áo không tà.
Oản dâng trước mặt dăm ba phẩm,
Vãi nấp sau lưng sáu bảy bà.
Khi cảnh khi tiu khi chũm choẹ,
Giọng hì giọng hỉGiọng thầy giọng khách giọng hi ha.
Tu lâu có nhẽ lên sư cụ,
Ngất nghểu toà sen nọ đó mà.",Chế sư,Thất ngôn bát cú,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/Ch%E1%BA%BF-s%C6%B0/poem-3QKf_tzdGThybIvJQcAhag
,"Chi chi chuyện ấy đã đành lòng,
Vó ký phen này quyết thẳng rong.
Non nước chơi hoài non nước đó,
Gió trăng nào phải gió trăng không.
Mặt càng đối mặt tình ngao ngán,
Tay chửa rời tay bước ngại ngùng.
Lão Nguyệt nhẽ nào trêu quải mãi,
Chén đồng xin hẹn khắc đêm đông.",Chi chi chuyện ấy,Thất ngôn bát cú,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/Chi-chi-chuy%E1%BB%87n-%E1%BA%A5y/poem-zB-IlbdHIilM5mmPfitQww
,"Đã trót chơi hoa phải có trèo,
Trèo lên chớ ngại mỏi xương nhèo.
Cành la cành bổng vin co vít,
Bông chín bông xanh để lộn phèo.",Chơi hoa,Thất ngôn tứ tuyệt,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/Ch%C6%A1i-hoa/poem-jSzm65JZ1S2GD6Vw9RK_6w
,"Êm ái chiều xuân tới Kháncửa Đài,
Lâng lâng chẳng bợn chút trần ai.
Bốn mùaBa hồi triêuchiêu mộ, chuông gầmâm sóng,
Một vũng tang thương, nước lộn trời.
Bể áiSở ngàn trùng khôn tát cạn,
Nguồn ân trăm trượng dễ khơi vơi.
Nào là cực lạc là đâu tá?
CựcĐộc lạc là đây, chín rõ mười.",Chơi Khán Đài,Thất ngôn bát cú,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/Ch%C6%A1i-Kh%C3%A1n-%C4%90%C3%A0i/poem-eWeiWwa9tWwSRrFnwDhvVQ
,"Bày đặt vì ai khéo khéo vòm,
Nứt ra một lỗ hổng hòm hom.
Người quen cửa Phật chen chân xọc,
Kẻ lạ bầu Tiên mỏi mắt dòm.
Giọt nước hữu tình rơi thánh thót,
Con thuyền vô trạo cúi lom khom.
Lâm tuyền quyến cả phồn hoa lại,
Rõ khéo trời già đến dở dom.",Chùa Hương Tích,Thất ngôn bát cú,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/Ch%C3%B9a-H%C6%B0%C6%A1ng-T%C3%ADch/poem-BM6iETOtLBn2LRRnbaRTpQ
,"Khen thay con tạo khéo khôn phàm,
Một đố giương ra biết mấy ngàm.
Triền đá cỏ leo sờ rậm rạp,
Lạch khe nước rỉ mó lam nham.
Một sư đầu trọc ngồi khua mõ,
Hai tiểu lưng tròn đứng giữ am.
Đến nơi mới biết rằng Thánh Hoá,
Chồn chân mỏi gối hãy còn ham.",Chùa Sài Sơn,Thất ngôn bát cú,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/Ch%C3%B9a-S%C3%A0i-S%C6%A1n/poem-xomLzH62F_NkzLMPyZ81UA
,"Trấn Bắc hành cung cỏ dãi dầu,
Khách đi qua đó chạnh niềm đau.
Mấy toà sen rớt mùi hương ngự,
Năm thức mây phong nếp áo chầu.
Sóng lớp phế hưng coi đã rộn,
Chuông hồi kim cổ lắng càng mau.
Người xưa, cảnh cũ, nào đâu tá?
Khéo ngẩn ngơ thay lũ trọc đầu!",Chùa Trấn Bắc Chơi chùa Trấn Quốc,Thất ngôn bát cú,Hồ Xuân Hương,https://www.thivien.net//B%C3%A0-huy%E1%BB%87n-Thanh-Quan/Ch%C3%B9a-Tr%E1%BA%A5n-B%E1%BA%AFc/poem-RCNj-sNk__lhbIGhKuntfw
,"Thắp ngọn đèn lên thấy trắng phau,
Con cò mấp máy suốt đêm thâu.
Hai chân đạp xuống năng năng nhắc,
Một suốt đâm ngang thích thích mau.
Rộng hẹp nhỏ to vừa vặn cả,
Ngắn dài khuôn khổ vẫn như nhau.
Cô nào muốn tốt ngâm cho kỹ,
Chờ đến ba thu mới dãi màu.",Dệt cửi đêm,Thất ngôn bát cú,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/D%E1%BB%87t-c%E1%BB%ADi-%C4%91%C3%AAm/poem-jWZjb6Y6vk45iRzoQUSZ0g
,"Thầy tớ thong dong dạo cảnh chùa,
Cầm thư lưng túi rượu lưng hồ.
Cá khe lắng kệ đầu ngơ ngác,
Chim núi nghe kinh cổ gật gù.
Then cửa từ bi nêm chật cánh,
Nén hương tế độ cắm đầy lò.
Nhà sư ướm hỏi nhà sư tí,
Phúc đức nhà ngươi được mấy bồ.",Du cổ tự,Thất ngôn bát cú,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/Du-c%E1%BB%95-t%E1%BB%B1/poem-_2P8efa0nyhcUrwdUobMmA
,"Kìa ai tỉnh, kìa ai say,
Kìa ai ghẹo nguyệt giữa ban ngày.
Khoan khoan xin hãy dừng tay lại,
Chớ mó hang hùm nữa mất tay.","Dữ Phạm tế tửu xướng hoạ, kỳ nhị",Thất ngôn tứ tuyệt,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/D%E1%BB%AF-Ph%E1%BA%A1m-t%E1%BA%BF-t%E1%BB%ADu-x%C6%B0%E1%BB%9Bng-ho%E1%BA%A1-k%E1%BB%B3-nh%E1%BB%8B/poem-uhvQQ4xb005il66VwoQrSQ
,"Cục núi khen cho khéo bất tình,
Thò ra đứng chẹt giữa đường Thanh.
Hai bên khép lại hơi gần tí,
Một dải thông qua chút đỉnh đinh.
Thế lộ có đâu ngăn đón mặt,
Nhân tình ai chịu cản ngang mình.
Bấy nhiêu năm trước nghe còn chẹt,
Mới mở mang ra đã rộng thênh.",Đá chẹt thi,Thất ngôn bát cú,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/%C4%90%C3%A1-ch%E1%BA%B9t-thi/poem-edkQbUxFDIixJPbD7CcNyw
,"Khéo khéo bày trò tạo hoá công,
Ông Chồng đã vậy lại Bà Chồng.
Tầng trên tuyết điểm phơ đầu bạc,
Thớt dưới sương pha đượm má hồng.
Gan nghĩa dãi ra cùng chị Nguyệt,
Khối tình cọ mãi với non sông.
Đá kia còn biết xuân già giặn,
Chả trách người ta lúc trẻ trung.","Đá Ông Chồng, Bà Chồng",Thất ngôn bát cú,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/%C4%90%C3%A1-%C3%94ng-Ch%E1%BB%93ng-B%C3%A0-Ch%E1%BB%93ng/poem-G1hj66JycGCQEPb6kKyrDw
,"Đàn gảy đâu sinh túng tính tình,
Sóng dây mà buộc khéo rằng xinh.
Bóng gương tri kỷ soi thiên cổ,
Tiếng trống chung tình gióng ngũ canh.
Mấy dặm non sông chi dám ngại,
Trăm năm vàng đá quyết cho đành.
Trăng già có nhẽ trêu nhau mãi,
Cầm sắt phen này quyết tấp tênh.",Đàn gảy,Thất ngôn bát cú,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/%C4%90%C3%A0n-g%E1%BA%A3y/poem-Siq2Q7YQL3GbMVczs5o_qQ
,"Chàng với thiếp đêm khuya trằn trọc,
Đốt đèn lên đánh cuộc cờ người.
Hẹn rằng đấu trí mà chơi,
Cấm ngoại thuỷ không ai được biết.
Nào tướng sĩ dàn ra cho hết,
Để đôi ta quyết chí một phen.
Quân thiếp trắng, quân chàng đen,
Hai quân ấy chơi nhau đà đã lửa.
Thoạt mới vào chàng liền nhảy ngựa,
Thiếp vội vàng vén phứa tịnh lên.
Hai xe hà, chàng gác hai bên,
Thiếp sợ bí, thiếp liền ghểnh sĩ.
Chàng lừa thiếp đương khi bất ý,
Đem tốt đầu dú dí vô cung,
Thiếp đương mắc nước xe lồng,
Nước pháo đã nổ đùng ra chiếu.
Chàng bảo chịu, thiếp rằng chửa chịu,
Thua thì thua, quyết níu lấy con.
Khi vui nước nước non non,
Khi buồn lại giở bàn son quân ngà.",Đánh cờ người,Cổ phong (cổ thể),Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/%C4%90%C3%A1nh-c%E1%BB%9D-ng%C6%B0%E1%BB%9Di/poem-jAnIO6w1Q3tp0Kf_6TNJ8g
,"Ấy bao nhiêu tuổi hỡi cô mình,
Chị cũng xinh mà em cũng xinh.
Trăm vẻ như in tờ giấy trắng,
Ngàn năm còn mãi cái xuân xanh.
Phiếu mai chăng dám đường kia nọ,
Bồ liễu thôi đành phận mỏng manh.
Có một thú vui sao chẳng vẽ,
Trách người thợ ấy khéo vô tình.",Đề nhị mỹ nhân đồ,Thất ngôn bát cú,Hồ Xuân Hương,https://www.thivien.net//H%E1%BB%93-Xu%C3%A2n-H%C6%B0%C6%A1ng/%C4%90%E1%BB%81-nh%E1%BB%8B-m%E1%BB%B9-nh%C3%A2n-%C4%91%E1%BB%93/poem-Lz-0ARWAmoUmn9bPW-MUGQ
